#Chabrier 2019 EOS table for H and He mixture with Y = 0.2725 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
251188.6431509582	3.5481338923357606e+19	10209.428657905224
251188.6431509582	3.9810717055349694e+19	10939.125564860335
251188.6431509582	4.466835921509635e+19	11721.473280810978
251188.6431509582	5.011872336272715e+19	12559.818441339048
251188.6431509582	5.623413251903491e+19	13458.743511569563
251188.6431509582	6.309573444801943e+19	14422.390104945978
251188.6431509582	7.079457843841374e+19	15455.089618115659
251188.6431509582	7.943282347242822e+19	16562.497050899918
251188.6431509582	8.91250938133744e+19	17750.071105167335
251188.6431509582	1e+20	19023.973527408652
251188.6431509582	1.1220184543019654e+20	20387.0760932719
251188.6431509582	1.2589254117941663e+20	21852.245644150604
251188.6431509582	1.4125375446227555e+20	23421.88899734749
251188.6431509582	1.5848931924611108e+20	25105.526507243518
251188.6431509582	1.778279410038923e+20	26909.24218053329
251188.6431509582	1.995262314968883e+20	28847.79245070335
251188.6431509582	2.2387211385683375e+20	30923.932439938115
251188.6431509582	2.511886431509582e+20	33151.53925564926
251188.6431509582	2.8183829312644494e+20	35541.377234939
251188.6431509582	3.1622776601683794e+20	38104.37184121736
251188.6431509582	3.54813389233576e+20	40857.53956509432
251188.6431509582	3.981071705534969e+20	43808.94161791562
251188.6431509582	4.466835921509635e+20	46974.053315129335
251188.6431509582	5.011872336272715e+20	50375.043661602656
251188.6431509582	5.6234132519034906e+20	54021.810411098304
251188.6431509582	6.309573444801942e+20	57939.738490310345
251188.6431509582	7.079457843841373e+20	62143.92108106282
251188.6431509582	7.943282347242822e+20	66652.11347019186
251188.6431509582	8.91250938133744e+20	71498.09481288232
251188.6431509582	1e+21	76697.24095312154
251188.6431509582	1.1220184543019653e+21	82275.35052961418
251188.6431509582	1.2589254117941662e+21	88272.09552200156
251188.6431509582	1.4125375446227555e+21	94717.97448204104
251188.6431509582	1.5848931924611107e+21	101634.05402484267
251188.6431509582	1.7782794100389228e+21	109069.00879540826
251188.6431509582	1.995262314968883e+21	117049.56112806384
251188.6431509582	2.2387211385683378e+21	125625.16241014069
251188.6431509582	2.511886431509582e+21	134841.96088915292
251188.6431509582	2.8183829312644495e+21	144750.58546753725
251188.6431509582	3.1622776601683794e+21	155386.57088665196
251188.6431509582	3.5481338923357606e+21	166852.39474204107
251188.6431509582	3.9810717055349697e+21	179145.3740775117
251188.6431509582	4.466835921509635e+21	192393.01038197856
251188.6431509582	5.011872336272714e+21	206623.29842666077
251188.6431509582	5.623413251903491e+21	221918.76213648464
251188.6431509582	6.309573444801943e+21	238391.55537914447
251188.6431509582	7.079457843841373e+21	256114.7310762097
251188.6431509582	7.943282347242821e+21	275207.8552205129
251188.6431509582	8.91250938133744e+21	295740.51563548285
251188.6431509582	1e+22	317811.9946633504
251188.6431509582	1.1220184543019653e+22	341616.39687421266
251188.6431509582	1.2589254117941662e+22	367227.3450106876
251188.6431509582	1.4125375446227553e+22	394803.79385013634
251188.6431509582	1.5848931924611107e+22	424542.64110525214
251188.6431509582	1.7782794100389228e+22	456577.4618014345
251188.6431509582	1.995262314968883e+22	491078.33338692575
251188.6431509582	2.2387211385683378e+22	528220.1389104455
251188.6431509582	2.511886431509582e+22	568326.760955971
251188.6431509582	2.8183829312644493e+22	611568.2844586348
251188.6431509582	3.1622776601683792e+22	658085.6217994087
251188.6431509582	3.5481338923357603e+22	708092.3018139409
251188.6431509582	3.981071705534969e+22	761806.4761323098
251188.6431509582	4.4668359215096344e+22	819393.1188919866
251188.6431509582	5.011872336272715e+22	881048.615396757
251188.6431509582	5.6234132519034915e+22	946757.4933855105
251188.6431509582	6.309573444801942e+22	1016814.1755513988
251188.6431509582	7.0794578438413735e+22	1091180.4688513759
251188.6431509582	7.943282347242821e+22	1169862.3258377893
251188.6431509582	8.912509381337442e+22	1252647.0028447334
251188.6431509582	1e+23	1339460.3428731074
281838.2931264455	10.0	1e-09
281838.2931264455	11.220184543019654	1e-09
281838.2931264455	12.589254117941662	1e-09
281838.2931264455	14.125375446227554	1e-09
281838.2931264455	15.84893192461111	1e-09
281838.2931264455	17.78279410038923	1e-09
281838.2931264455	19.95262314968883	1e-09
281838.2931264455	22.387211385683376	1e-09
281838.2931264455	25.11886431509582	1e-09
281838.2931264455	28.183829312644495	1e-09
281838.2931264455	31.622776601683796	1e-09
281838.2931264455	35.481338923357605	1e-09
281838.2931264455	39.81071705534969	1e-09
281838.2931264455	44.66835921509635	1e-09
281838.2931264455	50.118723362727145	1e-09
281838.2931264455	56.23413251903491	1e-09
281838.2931264455	63.09573444801943	1e-09
281838.2931264455	70.79457843841374	1e-09
281838.2931264455	79.43282347242823	1e-09
281838.2931264455	89.12509381337442	1e-09
281838.2931264455	100.0	1e-09
281838.2931264455	112.2018454301963	1e-09
281838.2931264455	125.89254117941661	1e-09
281838.2931264455	141.25375446227554	1e-09
281838.2931264455	158.48931924611142	1e-09
281838.2931264455	177.82794100389228	1e-09
281838.2931264455	199.52623149688787	1e-09
281838.2931264455	223.87211385683378	1e-09
281838.2931264455	251.1886431509582	1e-09
281838.2931264455	281.8382931264455	1e-09
281838.2931264455	316.2277660168379	1e-09
281838.2931264455	354.8133892335753	1e-09
281838.2931264455	398.10717055349687	1e-09
281838.2931264455	446.6835921509635	1e-09
281838.2931264455	501.1872336272725	1e-09
281838.2931264455	562.341325190349	1e-09
281838.2931264455	630.957344480193	1e-09
281838.2931264455	707.9457843841373	1e-09
281838.2931264455	794.3282347242822	1e-09
281838.2931264455	891.2509381337459	1e-09
281838.2931264455	1000.0	1e-09
281838.2931264455	1122.018454301963	1e-09
281838.2931264455	1258.9254117941662	1e-09
281838.2931264455	1412.5375446227554	1e-09
281838.2931264455	1584.893192461114	1e-09
281838.2931264455	1778.2794100389226	1e-09
281838.2931264455	1995.2623149688786	1e-09
281838.2931264455	2238.7211385683377	1e-09
281838.2931264455	2511.886431509582	1e-09
281838.2931264455	2818.382931264455	1e-09
281838.2931264455	3162.277660168379	1e-09
281838.2931264455	3548.133892335753	1e-09
281838.2931264455	3981.071705534969	1e-09
281838.2931264455	4466.835921509635	1e-09
281838.2931264455	5011.872336272725	1e-09
281838.2931264455	5623.41325190349	1e-09
281838.2931264455	6309.573444801929	1e-09
281838.2931264455	7079.457843841374	1e-09
281838.2931264455	7943.282347242822	1e-09
281838.2931264455	8912.509381337459	1e-09
281838.2931264455	10000.0	1e-09
281838.2931264455	11220.18454301963	1e-09
281838.2931264455	12589.25411794166	1e-09
281838.2931264455	14125.375446227554	1e-09
281838.2931264455	15848.93192461114	1e-09
281838.2931264455	17782.79410038923	1e-09
281838.2931264455	19952.62314968879	1e-09
281838.2931264455	22387.211385683375	1e-09
281838.2931264455	25118.864315095823	1e-09
281838.2931264455	28183.82931264455	1e-09
281838.2931264455	31622.776601683792	1e-09
281838.2931264455	35481.33892335753	1e-09
281838.2931264455	39810.71705534969	1e-09
281838.2931264455	44668.359215096345	1e-09
281838.2931264455	50118.72336272725	1.0567785336906797e-09
281838.2931264455	56234.13251903491	1.1451851358551929e-09
281838.2931264455	63095.7344480193	1.2376171096194521e-09
281838.2931264455	70794.57843841374	1.3334904477842944e-09
281838.2931264455	79432.82347242822	1.4324366527625465e-09
281838.2931264455	89125.0938133746	1.5339248331466282e-09
281838.2931264455	100000.00000000001	1.948016613563849e-09
281838.2931264455	112201.8454301963	2.6129651604880145e-09
281838.2931264455	125892.54117941661	3.1463498021173705e-09
281838.2931264455	141253.75446227554	3.627355857896191e-09
281838.2931264455	158489.3192461114	4.101990835353227e-09
281838.2931264455	177827.94100389228	4.6033764463308435e-09
281838.2931264455	199526.23149688786	5.163815925552849e-09
281838.2931264455	223872.1138568338	5.79521796339227e-09
281838.2931264455	251188.64315095823	6.5024142905453395e-09
281838.2931264455	281838.2931264455	7.295286340895925e-09
281838.2931264455	316227.76601683797	8.185399207394914e-09
281838.2931264455	354813.3892335753	9.184088475093256e-09
281838.2931264455	398107.1705534969	1.030474614573868e-08
281838.2931264455	446683.5921509635	1.1562082365460836e-08
281838.2931264455	501187.23362727254	1.2972869784206354e-08
281838.2931264455	562341.325190349	1.4555799303135854e-08
281838.2931264455	630957.344480193	1.633187543523408e-08
281838.2931264455	707945.7843841374	1.832466563169354e-08
281838.2931264455	794328.2347242822	2.0560671649913225e-08
281838.2931264455	891250.9381337459	2.3069453024045828e-08
281838.2931264455	1000000.0	2.588442584855913e-08
281838.2931264455	1122018.454301963	2.9042803481094095e-08
281838.2931264455	1258925.4117941675	3.258721887018095e-08
281838.2931264455	1412537.544622754	3.656356522960317e-08
281838.2931264455	1584893.1924611141	4.1024994942688355e-08
281838.2931264455	1778279.4100389227	4.603080141334104e-08
281838.2931264455	1995262.3149688789	5.164755595301355e-08
281838.2931264455	2238721.13856834	5.7949510898874416e-08
281838.2931264455	2511886.4315095795	6.502060608398912e-08
281838.2931264455	2818382.931264455	7.295579172148066e-08
281838.2931264455	3162277.6601683795	8.18577446597117e-08
281838.2931264455	3548133.8923357534	9.184616207945008e-08
281838.2931264455	3981071.7055349736	1.0305338271054404e-07
281838.2931264455	4466835.92150963	1.1562779717947324e-07
281838.2931264455	5011872.336272725	1.2973950959386823e-07
281838.2931264455	5623413.251903491	1.4557053916439514e-07
281838.2931264455	6309573.444801929	1.6333329714077353e-07
281838.2931264455	7079457.84384138	1.8326349621618027e-07
281838.2931264455	7943282.347242814	2.0562975950013012e-07
281838.2931264455	8912509.38133746	2.307210428589991e-07
281838.2931264455	10000000.0	2.5887400609855833e-07
281838.2931264455	11220184.54301963	2.904672720699512e-07
281838.2931264455	12589254.117941676	3.25911498375096e-07
281838.2931264455	14125375.44622754	3.656787156460625e-07
281838.2931264455	15848931.92461114	4.1030888488105096e-07
281838.2931264455	17782794.100389227	4.6037545354530824e-07
281838.2931264455	19952623.149688788	5.165616489200589e-07
281838.2931264455	22387211.3856834	5.795950081585241e-07
281838.2931264455	25118864.315095793	6.503312694336283e-07
281838.2931264455	28183829.31264455	7.296878467737917e-07
281838.2931264455	31622776.601683795	8.18744416362089e-07
281838.2931264455	35481338.92335753	9.186674973722698e-07
281838.2931264455	39810717.05534974	1.0307677630372654e-06
281838.2931264455	44668359.2150963	1.1565703802502777e-06
281838.2931264455	50118723.36272725	1.2977305906156626e-06
281838.2931264455	56234132.51903491	1.4560859734025037e-06
281838.2931264455	63095734.4480193	1.6337976097434887e-06
281838.2931264455	70794578.4384138	1.8332037306373168e-06
281838.2931264455	79432823.47242814	2.0569475051301585e-06
281838.2931264455	89125093.8133746	2.30799278179307e-06
281838.2931264455	100000000.0	2.5896848852031863e-06
281838.2931264455	112201845.43019636	2.905757702542281e-06
281838.2931264455	125892541.17941675	3.2604167156616254e-06
281838.2931264455	141253754.4622754	3.658352811075796e-06
281838.2931264455	158489319.24611133	4.104951797727085e-06
281838.2931264455	177827941.0038923	4.60597710209085e-06
281838.2931264455	199526231.49688798	5.168273489930621e-06
281838.2931264455	223872113.856834	5.79908132916673e-06
281838.2931264455	251188643.15095794	6.507031538403459e-06
281838.2931264455	281838293.12644535	7.301260786466009e-06
281838.2931264455	316227766.0168379	8.192619967176255e-06
281838.2931264455	354813389.2335755	9.192798864172217e-06
281838.2931264455	398107170.5534973	1.0315082503276704e-05
281838.2931264455	446683592.150963	1.1574410747350931e-05
281838.2931264455	501187233.6272722	1.2987747519976402e-05
281838.2931264455	562341325.1903491	1.457337098783552e-05
281838.2931264455	630957344.4801933	1.63529535568974e-05
281838.2931264455	707945784.384138	1.834952633124619e-05
281838.2931264455	794328234.7242814	2.0590281082234136e-05
281838.2931264455	891250938.1337456	2.310466583798586e-05
281838.2931264455	1000000000.0	2.592676570436191e-05
281838.2931264455	1122018454.3019636	2.909289859360385e-05
281838.2931264455	1258925411.7941673	3.264651877214652e-05
281838.2931264455	1412537544.6227546	3.66342040685651e-05
281838.2931264455	1584893192.4611135	4.110909125420017e-05
281838.2931264455	1778279410.038923	4.613071919383969e-05
281838.2931264455	1995262314.9688797	5.176694927506446e-05
281838.2931264455	2238721138.5683393	5.809063852022211e-05
281838.2931264455	2511886431.50958	6.518981152250743e-05
281838.2931264455	2818382931.264454	7.315529483491745e-05
281838.2931264455	3162277660.1683793	8.209596276368962e-05
281838.2931264455	3548133892.335755	9.212957430671988e-05
281838.2931264455	3981071705.534972	0.0001033900603770454
281838.2931264455	4466835921.509631	0.00011602952305152966
281838.2931264455	5011872336.272722	0.00013021526947229475
281838.2931264455	5623413251.903491	0.00014613872433920716
281838.2931264455	6309573444.801932	0.0001640103149263509
281838.2931264455	7079457843.841379	0.00018406849542587864
281838.2931264455	7943282347.242815	0.00020658509238758084
281838.2931264455	8912509381.337456	0.00023185673169450401
281838.2931264455	9999999999.999846	0.0002602265795738656
281838.2931264455	11220184543.019634	0.0002920752842062762
281838.2931264455	12589254117.941673	0.00032782466431889145
281838.2931264455	14125375446.227543	0.0003679591832602788
281838.2931264455	15848931924.611135	0.0004130190601033477
281838.2931264455	17782794100.38923	0.00046360211927304264
281838.2931264455	19952623149.688797	0.0005203965006356615
281838.2931264455	22387211385.683395	0.00058416855024971
281838.2931264455	25118864315.095802	0.0006557628563654708
281838.2931264455	28183829312.64454	0.0007361715980482512
281838.2931264455	31622776601.683796	0.0008264514213094198
281838.2931264455	35481338923.35755	0.0009278504026786814
281838.2931264455	39810717055.349724	0.0010417075232557586
281838.2931264455	44668359215.09632	0.0011696027895862142
281838.2931264455	50118723362.72722	0.0013132256624915886
281838.2931264455	56234132519.03491	0.0014745986050179406
281838.2931264455	63095734448.01933	0.001655833191392384
281838.2931264455	70794578438.41379	0.0018594633072475937
281838.2931264455	79432823472.42816	0.0020882171375476797
281838.2931264455	89125093813.37454	0.0023452236856728393
281838.2931264455	100000000000.0	0.0026340923406571277
281838.2931264455	112201845430.19637	0.0029586729724473968
281838.2931264455	125892541179.41675	0.0033234234790609045
281838.2931264455	141253754462.2754	0.003733401275021432
281838.2931264455	158489319246.11133	0.004194353413561757
281838.2931264455	177827941003.89227	0.004712557086687337
281838.2931264455	199526231496.88797	0.005295084509752476
281838.2931264455	223872113856.834	0.005950317758464983
281838.2931264455	251188643150.95795	0.006687007109021801
281838.2931264455	281838293126.4453	0.0075155353094177365
281838.2931264455	316227766016.83795	0.00844774640313998
281838.2931264455	354813389233.5755	0.009496544237788266
281838.2931264455	398107170553.4973	0.01067646120894795
281838.2931264455	446683592150.963	0.012004270744940981
281838.2931264455	501187233627.2722	0.01349890071240575
281838.2931264455	562341325190.3491	0.015180927280580918
281838.2931264455	630957344480.1932	0.01707469256813311
281838.2931264455	707945784384.1381	0.019207152283248534
281838.2931264455	794328234724.2814	0.02160823601860186
281838.2931264455	891250938133.7455	0.024312544717650954
281838.2931264455	1000000000000.0	0.02735872869157111
281838.2931264455	1122018454301.963	0.03079017669440223
281838.2931264455	1258925411794.1675	0.03465620813635406
281838.2931264455	1412537544622.754	0.03901211286994048
281838.2931264455	1584893192461.1143	0.043921753576588826
281838.2931264455	1778279410038.9229	0.0494565773154817
281838.2931264455	1995262314968.8787	0.055696092369028546
281838.2931264455	2238721138568.34	0.06272907242466579
281838.2931264455	2511886431509.5796	0.07065361057175443
281838.2931264455	2818382931264.4546	0.07957630681447364
281838.2931264455	3162277660168.3794	0.08962151301084734
281838.2931264455	3548133892335.7534	0.10092833905340627
281838.2931264455	3981071705534.973	0.11365548119016447
281838.2931264455	4466835921509.63	0.12797766742294198
281838.2931264455	5011872336272.725	0.1440941595748028
281838.2931264455	5623413251903.49	0.16221431210320786
281838.2931264455	6309573444801.93	0.18256233514212533
281838.2931264455	7079457843841.381	0.20539595871154612
281838.2931264455	7943282347242.8125	0.23100261279311501
281838.2931264455	8912509381337.459	0.25973938606779395
281838.2931264455	10000000000000.0	0.29206377314270077
281838.2931264455	11220184543019.629	0.3284925755963704
281838.2931264455	12589254117941.676	0.3694829586912213
281838.2931264455	14125375446227.541	0.41553389997219586
281838.2931264455	15848931924611.14	0.46720376828087684
281838.2931264455	17782794100389.227	0.5250814742214353
281838.2931264455	19952623149688.79	0.5898453754909717
281838.2931264455	22387211385683.4	0.6622616475802199
281838.2931264455	25118864315095.797	0.7431596038869103
281838.2931264455	28183829312644.547	0.833417433344412
281838.2931264455	31622776601683.797	0.9339925186578047
281838.2931264455	35481338923357.53	1.0459380973170864
281838.2931264455	39810717055349.734	1.1703344522730692
281838.2931264455	44668359215096.305	1.308419073912486
281838.2931264455	50118723362727.25	1.4614080480296066
281838.2931264455	56234132519034.914	1.630684366893581
281838.2931264455	63095734448019.305	1.8177175622514057
281838.2931264455	70794578438413.81	2.0239298666168257
281838.2931264455	79432823472428.14	2.251119776550637
281838.2931264455	89125093813374.6	2.500876941589182
281838.2931264455	100000000000000.0	2.775095882000608
281838.2931264455	112201845430196.3	3.0755505684805167
281838.2931264455	125892541179416.62	3.404186458529119
281838.2931264455	141253754462275.53	3.7631419036275973
281838.2931264455	158489319246111.4	4.1543764951288775
281838.2931264455	177827941003892.25	4.580163157410979
281838.2931264455	199526231496887.88	5.04289068500054
281838.2931264455	223872113856833.78	5.544843732039976
281838.2931264455	251188643150958.22	6.088663271936698
281838.2931264455	281838293126445.5	6.676826857042086
281838.2931264455	316227766016837.94	7.312346082568682
281838.2931264455	354813389233575.3	7.998259880210872
281838.2931264455	398107170553496.94	8.737620345712898
281838.2931264455	446683592150963.44	9.533886706495297
281838.2931264455	501187233627272.5	10.390856222589674
281838.2931264455	562341325190349.06	11.312285064933993
281838.2931264455	630957344480193.0	12.302577891675268
281838.2931264455	707945784384137.4	13.366032985874096
281838.2931264455	794328234724282.1	14.507156361425281
281838.2931264455	891250938133746.0	15.732010515219155
281838.2931264455	1000000000000000.0	17.045705090090042
281838.2931264455	1122018454301962.9	18.45460420366602
281838.2931264455	1258925411794166.2	19.965170070794468
281838.2931264455	1412537544622755.5	21.584873784910698
281838.2931264455	1584893192461114.0	23.3193066762372
281838.2931264455	1778279410038922.8	25.176605153343676
281838.2931264455	1995262314968879.0	27.16602547320373
281838.2931264455	2238721138568337.8	29.298396187104473
281838.2931264455	2511886431509582.0	31.58607334691173
281838.2931264455	2818382931264455.0	34.03953961596396
281838.2931264455	3162277660168379.0	36.66428263379159
281838.2931264455	3548133892335753.0	39.465428980052216
281838.2931264455	3981071705534969.0	42.45273256990854
281838.2931264455	4466835921509635.0	45.650386046793315
281838.2931264455	5011872336272725.0	49.093686557637014
281838.2931264455	5623413251903491.0	52.79734790886498
281838.2931264455	6309573444801930.0	56.751035216376465
281838.2931264455	7079457843841374.0	60.9821991195074
281838.2931264455	7943282347242822.0	65.51511662781131
281838.2931264455	8912509381337459.0	70.36864688190609
281838.2931264455	1e+16	75.56719916653411
281838.2931264455	1.1220184543019628e+16	81.1344725409332
281838.2931264455	1.258925411794166e+16	87.09517475337476
281838.2931264455	1.4125375446227554e+16	93.47863187629989
281838.2931264455	1.5848931924611142e+16	100.31071554191574
281838.2931264455	1.778279410038923e+16	107.62894825804595
281838.2931264455	1.9952623149688788e+16	115.46202847158774
281838.2931264455	2.238721138568338e+16	123.85247767387709
281838.2931264455	2.5118864315095824e+16	132.83336307199875
281838.2931264455	2.8183829312644548e+16	142.45088687079428
281838.2931264455	3.1622776601683796e+16	152.7491162834648
281838.2931264455	3.548133892335753e+16	163.77509255528253
281838.2931264455	3.98107170553497e+16	175.57963028190136
281838.2931264455	4.4668359215096344e+16	188.2231730022296
281838.2931264455	5.011872336272725e+16	201.7572968398249
281838.2931264455	5.623413251903491e+16	216.2475273345318
281838.2931264455	6.3095734448019304e+16	231.76471442515336
281838.2931264455	7.079457843841373e+16	248.38065749159793
281838.2931264455	7.943282347242822e+16	266.17210581093667
281838.2931264455	8.912509381337458e+16	285.22666909886794
281838.2931264455	1e+17	305.62127633832495
281838.2931264455	1.122018454301963e+17	327.46238104301426
281838.2931264455	1.2589254117941662e+17	350.8573690287067
281838.2931264455	1.4125375446227554e+17	375.89559570845125
281838.2931264455	1.5848931924611142e+17	402.7204974711778
281838.2931264455	1.778279410038923e+17	431.4358153894918
281838.2931264455	1.9952623149688787e+17	462.19110928027214
281838.2931264455	2.2387211385683376e+17	495.11937574980755
281838.2931264455	2.5118864315095824e+17	530.3849724585762
281838.2931264455	2.8183829312644547e+17	568.1532074754267
281838.2931264455	3.162277660168379e+17	608.5891737264965
281838.2931264455	3.548133892335753e+17	651.9028773952994
281838.2931264455	3.981071705534969e+17	698.2743669415655
281838.2931264455	4.4668359215096346e+17	747.946897203006
281838.2931264455	5.0118723362727245e+17	801.1428791393975
281838.2931264455	5.6234132519034906e+17	858.1221760608252
281838.2931264455	6.309573444801929e+17	919.1213138356172
281838.2931264455	7.079457843841373e+17	984.4599143411642
281838.2931264455	7.943282347242821e+17	1054.4431839907336
281838.2931264455	8.912509381337459e+17	1129.4093260073132
281838.2931264455	1e+18	1209.685852174183
281838.2931264455	1.1220184543019652e+18	1295.6727888330606
281838.2931264455	1.258925411794166e+18	1387.7496674764043
281838.2931264455	1.4125375446227553e+18	1486.409386817005
281838.2931264455	1.584893192461111e+18	1592.0520526743826
281838.2931264455	1.7782794100389228e+18	1705.2089609346372
281838.2931264455	1.9952623149688827e+18	1826.4505500657422
281838.2931264455	2.238721138568338e+18	1956.2883211411506
281838.2931264455	2.5118864315095823e+18	2095.396555146827
281838.2931264455	2.8183829312644495e+18	2244.412472659546
281838.2931264455	3.1622776601683794e+18	2404.0342702828457
281838.2931264455	3.5481338923357604e+18	2575.0081812054
281838.2931264455	3.981071705534969e+18	2758.2149509441433
281838.2931264455	4.466835921509635e+18	2954.409566246262
281838.2931264455	5.011872336272715e+18	3164.643808448881
281838.2931264455	5.623413251903491e+18	3389.9039593110606
281838.2931264455	6.309573444801944e+18	3631.153585804637
281838.2931264455	7.079457843841373e+18	3889.7372663131187
281838.2931264455	7.943282347242822e+18	4166.750197319263
281838.2931264455	8.912509381337441e+18	4463.506907267813
281838.2931264455	1e+19	4781.508647610315
281838.2931264455	1.1220184543019653e+19	5122.203117280943
281838.2931264455	1.2589254117941662e+19	5487.299145319664
281838.2931264455	1.4125375446227554e+19	5878.553400722714
281838.2931264455	1.5848931924611109e+19	6297.727347440954
281838.2931264455	1.7782794100389229e+19	6747.101327834949
281838.2931264455	1.9952623149688828e+19	7228.425929494583
281838.2931264455	2.238721138568338e+19	7744.415825666088
281838.2931264455	2.5118864315095822e+19	8297.429759089326
281838.2931264455	2.818382931264449e+19	8889.99740070376
281838.2931264455	3.162277660168379e+19	9525.137330359981
281838.2931264455	3.5481338923357606e+19	10206.050544635436
281838.2931264455	3.9810717055349694e+19	10935.757847275196
281838.2931264455	4.466835921509635e+19	11717.864752521537
281838.2931264455	5.011872336272715e+19	12556.240980384471
281838.2931264455	5.623413251903491e+19	13454.958705891344
281838.2931264455	6.309573444801943e+19	14418.614210750246
281838.2931264455	7.079457843841374e+19	15451.699063113074
281838.2931264455	7.943282347242822e+19	16559.184954888453
281838.2931264455	8.91250938133744e+19	17746.521548196935
281838.2931264455	1e+20	19019.499907524496
281838.2931264455	1.1220184543019654e+20	20384.25970917519
281838.2931264455	1.2589254117941663e+20	21849.226853381944
281838.2931264455	1.4125375446227555e+20	23419.19260794433
281838.2931264455	1.5848931924611108e+20	25103.610461836994
281838.2931264455	1.778279410038923e+20	26907.71053927555
281838.2931264455	1.995262314968883e+20	28844.57593812999
281838.2931264455	2.2387211385683375e+20	30922.884194057657
281838.2931264455	2.511886431509582e+20	33151.82195203616
281838.2931264455	2.8183829312644494e+20	35542.369788150085
281838.2931264455	3.1622776601683794e+20	38103.95740916194
281838.2931264455	3.54813389233576e+20	40857.095119970494
281838.2931264455	3.981071705534969e+20	43808.6238832767
281838.2931264455	4.466835921509635e+20	46978.26904423583
281838.2931264455	5.011872336272715e+20	50373.70103495495
281838.2931264455	5.6234132519034906e+20	54026.658328248195
281838.2931264455	6.309573444801942e+20	57939.52828742112
281838.2931264455	7.079457843841373e+20	62142.264708714196
281838.2931264455	7.943282347242822e+20	66651.87162165213
281838.2931264455	8.91250938133744e+20	71497.83535040628
281838.2931264455	1e+21	76705.88901662244
281838.2931264455	1.1220184543019653e+21	82284.6275576677
281838.2931264455	1.2589254117941662e+21	88282.36899661993
281838.2931264455	1.4125375446227555e+21	94728.99787482171
281838.2931264455	1.5848931924611107e+21	101645.88223346864
281838.2931264455	1.7782794100389228e+21	109081.70205638245
281838.2931264455	1.995262314968883e+21	117065.45355665105
281838.2931264455	2.2387211385683378e+21	125649.98591024085
281838.2931264455	2.511886431509582e+21	134862.88447800916
281838.2931264455	2.8183829312644495e+21	144770.7642916466
281838.2931264455	3.1622776601683794e+21	155426.3179585876
281838.2931264455	3.5481338923357606e+21	166875.65429625407
281838.2931264455	3.9810717055349697e+21	179188.37336097722
281838.2931264455	4.466835921509635e+21	192439.18888091118
281838.2931264455	5.011872336272714e+21	206676.90070142475
281838.2931264455	5.623413251903491e+21	221997.85867318805
281838.2931264455	6.309573444801943e+21	238448.77469535513
281838.2931264455	7.079457843841373e+21	256178.99508583604
281838.2931264455	7.943282347242821e+21	275253.923208922
281838.2931264455	8.91250938133744e+21	295794.68280089746
281838.2931264455	1e+22	317907.199182552
281838.2931264455	1.1220184543019653e+22	341677.7294685352
281838.2931264455	1.2589254117941662e+22	367340.02376442275
281838.2931264455	1.4125375446227553e+22	394947.88246002834
281838.2931264455	1.5848931924611107e+22	424699.12511806854
281838.2931264455	1.7782794100389228e+22	456736.8961017526
281838.2931264455	1.995262314968883e+22	491268.8745046082
281838.2931264455	2.2387211385683378e+22	528484.6799356891
281838.2931264455	2.511886431509582e+22	568602.4252488298
281838.2931264455	2.8183829312644493e+22	611795.9377258872
281838.2931264455	3.1622776601683792e+22	658360.8863319239
281838.2931264455	3.5481338923357603e+22	708458.8090279452
281838.2931264455	3.981071705534969e+22	762257.1232696872
281838.2931264455	4.4668359215096344e+22	819968.8567450724
281838.2931264455	5.011872336272715e+22	881754.806271674
281838.2931264455	5.6234132519034915e+22	947779.7009035223
281838.2931264455	6.309573444801942e+22	1018157.4534737169
281838.2931264455	7.0794578438413735e+22	1093126.3757108652
281838.2931264455	7.943282347242821e+22	1172628.9564009323
281838.2931264455	8.912509381337442e+22	1248606.1854647452
281838.2931264455	1e+23	1299352.6148328953
316227.7660168379	10.0	1e-09
316227.7660168379	11.220184543019654	1e-09
316227.7660168379	12.589254117941662	1e-09
316227.7660168379	14.125375446227554	1e-09
316227.7660168379	15.84893192461111	1e-09
316227.7660168379	17.78279410038923	1e-09
316227.7660168379	19.95262314968883	1e-09
316227.7660168379	22.387211385683376	1e-09
316227.7660168379	25.11886431509582	1e-09
316227.7660168379	28.183829312644495	1e-09
316227.7660168379	31.622776601683796	1e-09
316227.7660168379	35.481338923357605	1e-09
316227.7660168379	39.81071705534969	1e-09
316227.7660168379	44.66835921509635	1e-09
316227.7660168379	50.118723362727145	1e-09
316227.7660168379	56.23413251903491	1e-09
316227.7660168379	63.09573444801943	1e-09
316227.7660168379	70.79457843841374	1e-09
316227.7660168379	79.43282347242823	1e-09
316227.7660168379	89.12509381337442	1e-09
316227.7660168379	100.0	1e-09
316227.7660168379	112.2018454301963	1e-09
316227.7660168379	125.89254117941661	1e-09
316227.7660168379	141.25375446227554	1e-09
316227.7660168379	158.48931924611142	1e-09
316227.7660168379	177.82794100389228	1e-09
316227.7660168379	199.52623149688787	1e-09
316227.7660168379	223.87211385683378	1e-09
316227.7660168379	251.1886431509582	1e-09
316227.7660168379	281.8382931264455	1e-09
316227.7660168379	316.2277660168379	1e-09
316227.7660168379	354.8133892335753	1e-09
316227.7660168379	398.10717055349687	1e-09
316227.7660168379	446.6835921509635	1e-09
