#Chabrier 2019 EOS table for H and He mixture with Y = 0.2423 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
501187.2336272725	2.238721138568338e+16	114.12276406403265
501187.2336272725	2.5118864315095824e+16	122.79441044762247
501187.2336272725	2.8183829312644548e+16	132.0826045349267
501187.2336272725	3.1622776601683796e+16	142.03068877742515
501187.2336272725	3.548133892335753e+16	152.69536011590205
501187.2336272725	3.98107170553497e+16	164.1247466050459
501187.2336272725	4.4668359215096344e+16	176.37141745841103
501187.2336272725	5.011872336272725e+16	189.49143784996573
501187.2336272725	5.623413251903491e+16	203.5480725308416
501187.2336272725	6.3095734448019304e+16	218.61395030851614
501187.2336272725	7.079457843841373e+16	234.74559175768144
501187.2336272725	7.943282347242822e+16	252.03408092933984
501187.2336272725	8.912509381337458e+16	270.5506513577711
501187.2336272725	1e+17	290.3907771049009
501187.2336272725	1.122018454301963e+17	311.64538463155174
501187.2336272725	1.2589254117941662e+17	334.4133149619003
501187.2336272725	1.4125375446227554e+17	358.80025886616323
501187.2336272725	1.5848931924611142e+17	384.93112484325354
501187.2336272725	1.778279410038923e+17	412.9235833233397
501187.2336272725	1.9952623149688787e+17	442.90452259989
501187.2336272725	2.2387211385683376e+17	475.02266388792094
501187.2336272725	2.5118864315095824e+17	509.42746284951687
501187.2336272725	2.8183829312644547e+17	546.2895268284148
501187.2336272725	3.162277660168379e+17	585.7719393052436
501187.2336272725	3.548133892335753e+17	628.0681651724432
501187.2336272725	3.981071705534969e+17	673.3624130943563
501187.2336272725	4.4668359215096346e+17	721.9085390457091
501187.2336272725	5.0118723362727245e+17	773.892645990015
501187.2336272725	5.6234132519034906e+17	829.5842520135778
501187.2336272725	6.309573444801929e+17	889.2506694681301
501187.2336272725	7.079457843841373e+17	953.1483430919601
501187.2336272725	7.943282347242821e+17	1021.6168682140177
501187.2336272725	8.912509381337459e+17	1094.9633068042951
501187.2336272725	1e+18	1173.5250160031683
501187.2336272725	1.1220184543019652e+18	1257.6769737079314
501187.2336272725	1.258925411794166e+18	1347.8363218100783
501187.2336272725	1.4125375446227553e+18	1444.4344642422157
501187.2336272725	1.584893192461111e+18	1547.9246863230994
501187.2336272725	1.7782794100389228e+18	1658.7965060066115
501187.2336272725	1.9952623149688827e+18	1777.5441891558637
501187.2336272725	2.238721138568338e+18	1904.7924414187748
501187.2336272725	2.5118864315095823e+18	2041.109129324836
501187.2336272725	2.8183829312644495e+18	2187.1512512964873
501187.2336272725	3.1622776601683794e+18	2343.5959166161165
501187.2336272725	3.5481338923357604e+18	2511.2307265329973
501187.2336272725	3.981071705534969e+18	2690.8644869233067
501187.2336272725	4.466835921509635e+18	2883.2992913968446
501187.2336272725	5.011872336272715e+18	3089.505386988839
501187.2336272725	5.623413251903491e+18	3310.3927652163493
501187.2336272725	6.309573444801944e+18	3547.0947589315642
501187.2336272725	7.079457843841373e+18	3800.7214096505463
501187.2336272725	7.943282347242822e+18	4072.4956259220653
501187.2336272725	8.912509381337441e+18	4363.703133191692
501187.2336272725	1e+19	4675.762864833882
501187.2336272725	1.1220184543019653e+19	5010.154356177663
501187.2336272725	1.2589254117941662e+19	5368.5667280448615
501187.2336272725	1.4125375446227554e+19	5752.540512539847
501187.2336272725	1.5848931924611109e+19	6164.118858222628
501187.2336272725	1.7782794100389229e+19	6605.14431278303
501187.2336272725	1.9952623149688828e+19	7077.9089636036015
501187.2336272725	2.238721138568338e+19	7584.535543855428
501187.2336272725	2.5118864315095822e+19	8127.451149820975
501187.2336272725	2.818382931264449e+19	8709.430059544784
501187.2336272725	3.162277660168379e+19	9333.29719876042
501187.2336272725	3.5481338923357606e+19	10001.915587965437
501187.2336272725	3.9810717055349694e+19	10718.679067771647
501187.2336272725	4.466835921509635e+19	11486.843760401773
501187.2336272725	5.011872336272715e+19	12310.58761177272
501187.2336272725	5.623413251903491e+19	13193.486838380197
501187.2336272725	6.309573444801943e+19	14140.312779815913
501187.2336272725	7.079457843841374e+19	15154.88181681322
501187.2336272725	7.943282347242822e+19	16243.265506244217
501187.2336272725	8.91250938133744e+19	17409.923891045302
501187.2336272725	1e+20	18660.806004561393
501187.2336272725	1.1220184543019654e+20	20003.675432233576
501187.2336272725	1.2589254117941663e+20	21442.396178352945
501187.2336272725	1.4125375446227555e+20	22984.35521218354
501187.2336272725	1.5848931924611108e+20	24639.234405631953
501187.2336272725	1.778279410038923e+20	26413.432304554637
501187.2336272725	1.995262314968883e+20	28315.47440031875
501187.2336272725	2.2387211385683375e+20	30358.388767443303
501187.2336272725	2.511886431509582e+20	32549.548309171125
501187.2336272725	2.8183829312644494e+20	34901.04737376958
501187.2336272725	3.1622776601683794e+20	37422.03960605129
501187.2336272725	3.54813389233576e+20	40125.38369197443
501187.2336272725	3.981071705534969e+20	43028.56006172302
501187.2336272725	4.466835921509635e+20	46143.91355032359
501187.2336272725	5.011872336272715e+20	49485.45206523227
501187.2336272725	5.6234132519034906e+20	53074.40704544977
501187.2336272725	6.309573444801942e+20	56925.32407957895
501187.2336272725	7.079457843841373e+20	61055.02034636412
501187.2336272725	7.943282347242822e+20	65494.0337526265
501187.2336272725	8.91250938133744e+20	70256.23169775004
501187.2336272725	1e+21	75372.89713116336
501187.2336272725	1.1220184543019653e+21	80866.1825650328
501187.2336272725	1.2589254117941662e+21	86769.54020749206
501187.2336272725	1.4125375446227555e+21	93104.44282318598
501187.2336272725	1.5848931924611107e+21	99907.39815595649
501187.2336272725	1.7782794100389228e+21	107216.6258595592
501187.2336272725	1.995262314968883e+21	115078.04796401966
501187.2336272725	2.2387211385683378e+21	123514.61547308293
501187.2336272725	2.511886431509582e+21	132582.31360281777
501187.2336272725	2.8183829312644495e+21	142345.76896684838
501187.2336272725	3.1622776601683794e+21	152829.667390994
501187.2336272725	3.5481338923357606e+21	164085.06256404167
501187.2336272725	3.9810717055349697e+21	176196.099006701
501187.2336272725	4.466835921509635e+21	189226.58493280903
501187.2336272725	5.011872336272714e+21	203251.55459667547
501187.2336272725	5.623413251903491e+21	218315.15069250535
501187.2336272725	6.309573444801943e+21	234530.72059700204
501187.2336272725	7.079457843841373e+21	251985.52824871478
501187.2336272725	7.943282347242821e+21	270765.19656291464
501187.2336272725	8.91250938133744e+21	290966.39986346837
501187.2336272725	1e+22	312755.21698503033
501187.2336272725	1.1220184543019653e+22	336187.68707897887
501187.2336272725	1.2589254117941662e+22	361389.84307294234
501187.2336272725	1.4125375446227553e+22	388573.5034569233
501187.2336272725	1.5848931924611107e+22	417844.377580819
501187.2336272725	1.7782794100389228e+22	449434.3725577238
501187.2336272725	1.995262314968883e+22	483404.2045809628
501187.2336272725	2.2387211385683378e+22	520085.6896066312
501187.2336272725	2.511886431509582e+22	559587.0608422365
501187.2336272725	2.8183829312644493e+22	602146.4693968497
501187.2336272725	3.1622776601683792e+22	647968.3166135029
501187.2336272725	3.5481338923357603e+22	697097.4983471686
501187.2336272725	3.981071705534969e+22	749665.5174658563
501187.2336272725	4.4668359215096344e+22	805548.4999352035
501187.2336272725	5.011872336272715e+22	864913.7667507856
501187.2336272725	5.6234132519034915e+22	927342.7265863605
501187.2336272725	6.309573444801942e+22	992842.8897611222
501187.2336272725	7.0794578438413735e+22	1060837.1861455543
501187.2336272725	7.943282347242821e+22	1130756.5046925512
501187.2336272725	8.912509381337442e+22	1197645.1411556276
501187.2336272725	1e+23	1251066.3924000645
562341.3251903491	10.0	1e-09
562341.3251903491	11.220184543019654	1e-09
562341.3251903491	12.589254117941662	1e-09
562341.3251903491	14.125375446227554	1e-09
562341.3251903491	15.84893192461111	1e-09
562341.3251903491	17.78279410038923	1e-09
562341.3251903491	19.95262314968883	1e-09
562341.3251903491	22.387211385683376	1e-09
562341.3251903491	25.11886431509582	1e-09
562341.3251903491	28.183829312644495	1e-09
562341.3251903491	31.622776601683796	1e-09
562341.3251903491	35.481338923357605	1e-09
562341.3251903491	39.81071705534969	1e-09
562341.3251903491	44.66835921509635	1e-09
562341.3251903491	50.118723362727145	1e-09
562341.3251903491	56.23413251903491	1e-09
562341.3251903491	63.09573444801943	1e-09
562341.3251903491	70.79457843841374	1e-09
562341.3251903491	79.43282347242823	1e-09
562341.3251903491	89.12509381337442	1e-09
562341.3251903491	100.0	1e-09
562341.3251903491	112.2018454301963	1e-09
562341.3251903491	125.89254117941661	1e-09
562341.3251903491	141.25375446227554	1e-09
562341.3251903491	158.48931924611142	1e-09
562341.3251903491	177.82794100389228	1e-09
562341.3251903491	199.52623149688787	1e-09
562341.3251903491	223.87211385683378	1e-09
562341.3251903491	251.1886431509582	1e-09
562341.3251903491	281.8382931264455	1e-09
562341.3251903491	316.2277660168379	1e-09
562341.3251903491	354.8133892335753	1e-09
562341.3251903491	398.10717055349687	1e-09
562341.3251903491	446.6835921509635	1e-09
562341.3251903491	501.1872336272725	1e-09
562341.3251903491	562.341325190349	1e-09
562341.3251903491	630.957344480193	1e-09
562341.3251903491	707.9457843841373	1e-09
562341.3251903491	794.3282347242822	1e-09
562341.3251903491	891.2509381337459	1e-09
562341.3251903491	1000.0	1e-09
562341.3251903491	1122.018454301963	1e-09
562341.3251903491	1258.9254117941662	1e-09
562341.3251903491	1412.5375446227554	1e-09
562341.3251903491	1584.893192461114	1e-09
562341.3251903491	1778.2794100389226	1e-09
562341.3251903491	1995.2623149688786	1e-09
562341.3251903491	2238.7211385683377	1e-09
562341.3251903491	2511.886431509582	1e-09
562341.3251903491	2818.382931264455	1e-09
562341.3251903491	3162.277660168379	1e-09
562341.3251903491	3548.133892335753	1e-09
562341.3251903491	3981.071705534969	1e-09
562341.3251903491	4466.835921509635	1e-09
562341.3251903491	5011.872336272725	1e-09
562341.3251903491	5623.41325190349	1e-09
562341.3251903491	6309.573444801929	1e-09
562341.3251903491	7079.457843841374	1e-09
562341.3251903491	7943.282347242822	1e-09
562341.3251903491	8912.509381337459	1e-09
562341.3251903491	10000.0	1e-09
562341.3251903491	11220.18454301963	1e-09
562341.3251903491	12589.25411794166	1e-09
562341.3251903491	14125.375446227554	1e-09
562341.3251903491	15848.93192461114	1e-09
562341.3251903491	17782.79410038923	1e-09
562341.3251903491	19952.62314968879	1e-09
562341.3251903491	22387.211385683375	1e-09
562341.3251903491	25118.864315095823	1e-09
562341.3251903491	28183.82931264455	1e-09
562341.3251903491	31622.776601683792	1e-09
562341.3251903491	35481.33892335753	1e-09
562341.3251903491	39810.71705534969	1e-09
562341.3251903491	44668.359215096345	1e-09
562341.3251903491	50118.72336272725	1e-09
562341.3251903491	56234.13251903491	1e-09
562341.3251903491	63095.7344480193	1e-09
562341.3251903491	70794.57843841374	1e-09
562341.3251903491	79432.82347242822	1.5795007159615416e-09
562341.3251903491	89125.0938133746	1.584824837449428e-09
562341.3251903491	100000.00000000001	1.6002056837628192e-09
562341.3251903491	112201.8454301963	1.6253857743486685e-09
562341.3251903491	125892.54117941661	1.6597428606411454e-09
562341.3251903491	141253.75446227554	1.7030569454952533e-09
562341.3251903491	158489.3192461114	1.7550343117223777e-09
562341.3251903491	177827.94100389228	1.815255102055985e-09
562341.3251903491	199526.23149688786	2.24669875189733e-09
562341.3251903491	223872.1138568338	2.9357907732410154e-09
562341.3251903491	251188.64315095823	3.431867867290481e-09
562341.3251903491	281838.2931264455	3.85299096899583e-09
562341.3251903491	316227.76601683797	4.2625730546745e-09
562341.3251903491	354813.3892335753	4.700699150908895e-09
562341.3251903491	398107.1705534969	5.200978460459521e-09
562341.3251903491	446683.5921509635	5.775744264062754e-09
562341.3251903491	501187.23362727254	6.43117206443142e-09
562341.3251903491	562341.325190349	7.177132104767711e-09
562341.3251903491	630957.344480193	8.025926569385574e-09
562341.3251903491	707945.7843841374	8.988879712676784e-09
562341.3251903491	794328.2347242822	1.007763644674827e-08
562341.3251903491	891250.9381337459	1.1305407710462588e-08
562341.3251903491	1000000.0	1.2684876084546704e-08
562341.3251903491	1122018.454301963	1.4232665057395053e-08
562341.3251903491	1258925.4117941675	1.596931284829596e-08
562341.3251903491	1412537.544622754	1.791786371830951e-08
562341.3251903491	1584893.1924611141	2.0104173753610863e-08
562341.3251903491	1778279.4100389227	2.2557253960044556e-08
562341.3251903491	1995262.3149688789	2.5309718006797577e-08
562341.3251903491	2238721.13856834	2.8397970676805584e-08
562341.3251903491	2511886.4315095795	3.1863047164101864e-08
562341.3251903491	2818382.931264455	3.575092692841613e-08
562341.3251903491	3162277.6601683795	4.011319977208389e-08
562341.3251903491	3548133.8923357534	4.5007750405379495e-08
562341.3251903491	3981071.7055349736	5.049952654145246e-08
562341.3251903491	4466835.92150963	5.666140071302144e-08
562341.3251903491	5011872.336272725	6.357513724660847e-08
562341.3251903491	5623413.251903491	7.133394277841621e-08
562341.3251903491	6309573.444801929	8.003819876447318e-08
562341.3251903491	7079457.84384138	8.980411328721913e-08
562341.3251903491	7943282.347242814	1.0076212233882772e-07
562341.3251903491	8912509.38133746	1.1305696075879701e-07
562341.3251903491	10000000.0	1.2685231103188943e-07
562341.3251903491	11220184.54301963	1.4233063394863243e-07
562341.3251903491	12589254.117941676	1.596975979028631e-07
562341.3251903491	14125375.44622754	1.7918365195470685e-07
562341.3251903491	15848931.92461114	2.0104786291684656e-07
562341.3251903491	17782794.100389227	2.2557941239067314e-07
562341.3251903491	19952623.149688788	2.531100916210688e-07
562341.3251903491	22387211.3856834	2.8399419376890036e-07
562341.3251903491	25118864.315095793	3.1864672632331385e-07
562341.3251903491	28183829.31264455	3.575283941956942e-07
562341.3251903491	31622776.601683795	4.011534562245157e-07
562341.3251903491	35481338.92335753	4.5010269735886174e-07
562341.3251903491	39810717.05534974	5.050235327677352e-07
562341.3251903491	44668359.2150963	5.666587712723488e-07
562341.3251903491	50118723.36272725	6.358015986596504e-07
562341.3251903491	56234132.51903491	7.133828964620361e-07
562341.3251903491	63095734.4480193	8.004287748137909e-07
562341.3251903491	70794578.4384138	8.980980843125999e-07
562341.3251903491	79432823.47242814	1.0077058273890054e-06
562341.3251903491	89125093.8133746	1.1306645348380926e-06
562341.3251903491	100000000.0	1.2686296203216469e-06
562341.3251903491	112201845.43019636	1.4234258456749803e-06
562341.3251903491	125892541.17941675	1.5971508037845527e-06
562341.3251903491	141253754.4622754	1.7920326761494815e-06
562341.3251903491	158489319.24611133	2.010698720324988e-06
562341.3251903491	177827941.0038923	2.2560930181094254e-06
562341.3251903491	199526231.49688798	2.531384279198939e-06
562341.3251903491	223872113.856834	2.840266920385556e-06
562341.3251903491	251188643.15095794	3.186913183932483e-06
562341.3251903491	281838293.12644535	3.575784272629678e-06
562341.3251903491	316227766.0168379	4.012188325479907e-06
562341.3251903491	354813389.2335755	4.501771671531509e-06
562341.3251903491	398107170.5534973	5.051187199056586e-06
562341.3251903491	446683592.150963	5.667553362655579e-06
562341.3251903491	501187233.6272722	6.359261658448025e-06
562341.3251903491	562341325.1903491	7.135373232662446e-06
562341.3251903491	630957344.4801933	8.006080002264966e-06
562341.3251903491	707945784.384138	8.983176352057388e-06
562341.3251903491	794328234.7242814	1.0079571717312135e-05
562341.3251903491	891250938.1337456	1.1309521560531993e-05
562341.3251903491	1000000000.0	1.2689815552485832e-05
562341.3251903491	1122018454.3019636	1.4238605684980201e-05
562341.3251903491	1258925411.7941673	1.5976385815463556e-05
562341.3251903491	1412537544.6227546	1.7926301362466036e-05
562341.3251903491	1584893192.4611135	2.0114203812068704e-05
562341.3251903491	1778279410.038923	2.256913942985015e-05
562341.3251903491	1995262314.9688797	2.5323762344725597e-05
562341.3251903491	2238721138.5683393	2.8415107646093328e-05
562341.3251903491	2511886431.50958	3.188324636064614e-05
562341.3251903491	2818382931.264454	3.57746805216657e-05
562341.3251903491	3162277660.1683793	4.0141998742105986e-05
562341.3251903491	3548133892.335755	4.504143533376805e-05
562341.3251903491	3981071705.534972	5.0540024746233336e-05
562341.3251903491	4466835921.509631	5.670987350317431e-05
562341.3251903491	5011872336.272722	6.363177802585881e-05
562341.3251903491	5623413251.903491	7.139984786984736e-05
562341.3251903491	6309573444.801932	8.011662864605735e-05
562341.3251903491	7079457843.841379	8.989921363661136e-05
562341.3251903491	7943282347.242815	0.00010087447123083494
562341.3251903491	8912509381.337456	0.0001131896322729299
562341.3251903491	9999999999.999846	0.00012701151653634238
562341.3251903491	11220184543.019634	0.00014252087438844417
562341.3251903491	12589254117.941673	0.00015992447338043103
562341.3251903491	14125375446.227543	0.00017945327131139966
562341.3251903491	15848931924.611135	0.00020136777846424552
562341.3251903491	17782794100.38923	0.00022595788551643705
562341.3251903491	19952623149.688797	0.00025355728834405275
562341.3251903491	22387211385.683395	0.0002845270882164335
562341.3251903491	25118864315.095802	0.0003192811562089297
562341.3251903491	28183829312.64454	0.0003582803202654537
562341.3251903491	31622776601.683796	0.00040204310484604167
562341.3251903491	35481338923.35755	0.00045116175870237284
562341.3251903491	39810717055.349724	0.000506283866869966
562341.3251903491	44668359215.09632	0.0005681523669150504
562341.3251903491	50118723362.72722	0.0006375713133409027
562341.3251903491	56234132519.03491	0.000715490357332607
562341.3251903491	63095734448.01933	0.0008029525280490076
562341.3251903491	70794578438.41379	0.0009011105888431773
562341.3251903491	79432823472.42816	0.0010112730944319864
562341.3251903491	89125093813.37454	0.0011349059563405353
562341.3251903491	100000000000.0	0.001273685954279141
562341.3251903491	112201845430.19637	0.0014294399122930543
562341.3251903491	125892541179.41675	0.0016042812491993935
562341.3251903491	141253754462.2754	0.0018005496405905524
562341.3251903491	158489319246.11133	0.0020208444436104196
562341.3251903491	177827941003.89227	0.0022680975155664296
562341.3251903491	199526231496.88797	0.002545679625268498
562341.3251903491	223872113856.834	0.002857306420736642
562341.3251903491	251188643150.95795	0.003207112019253806
562341.3251903491	281838293126.4453	0.0035999169336001025
562341.3251903491	316227766016.83795	0.004040778622770514
562341.3251903491	354813389233.5755	0.004535767558136803
562341.3251903491	398107170553.4973	0.0050915459644816485
562341.3251903491	446683592150.963	0.005715729718062842
562341.3251903491	501187233627.2722	0.006416495385187337
562341.3251903491	562341325190.3491	0.007203394554697999
562341.3251903491	630957344480.1932	0.008087099674473493
562341.3251903491	707945784384.1381	0.009079512447165334
562341.3251903491	794328234724.2814	0.010194275906510578
562341.3251903491	891250938133.7455	0.011446099090049825
562341.3251903491	1000000000000.0	0.012852089614920882
562341.3251903491	1122018454301.963	0.014431654977740668
562341.3251903491	1258925411794.1675	0.016206328749086053
562341.3251903491	1412537544622.754	0.01819957805104526
562341.3251903491	1584893192461.1143	0.020439255239516212
562341.3251903491	1778279410038.9229	0.02295603504749301
562341.3251903491	1995262314968.8787	0.025783315926081782
562341.3251903491	2238721138568.34	0.02896133589812506
562341.3251903491	2511886431509.5796	0.0325325671508331
562341.3251903491	2818382931264.4546	0.036547433397156916
562341.3251903491	3162277660168.3794	0.041059740268871284
562341.3251903491	3548133892335.7534	0.04613252070869645
562341.3251903491	3981071705534.973	0.051835606981456096
562341.3251903491	4466835921509.63	0.0582479580204533
562341.3251903491	5011872336272.725	0.06545678750852511
562341.3251903491	5623413251903.49	0.0735613473658276
562341.3251903491	6309573444801.93	0.08267406956479356
562341.3251903491	7079457843841.381	0.09291806419431141
562341.3251903491	7943282347242.8125	0.10443389503246614
562341.3251903491	8912509381337.459	0.11738319317151585
562341.3251903491	10000000000000.0	0.1319359476637166
562341.3251903491	11220184543019.629	0.14829705818023425
562341.3251903491	12589254117941.676	0.16668864146207651
562341.3251903491	14125375446227.541	0.1873519425288399
562341.3251903491	15848931924611.14	0.21056207319905032
562341.3251903491	17782794100389.227	0.23662309366307963
562341.3251903491	19952623149688.79	0.2658830204624646
562341.3251903491	22387211385683.4	0.2987671281875637
562341.3251903491	25118864315095.797	0.3358002024230382
562341.3251903491	28183829312644.547	0.3775238117439162
562341.3251903491	31622776601683.797	0.42448922902470415
562341.3251903491	35481338923357.53	0.47731956801336606
562341.3251903491	39810717055349.734	0.536676216719048
562341.3251903491	44668359215096.305	0.6033231925879295
562341.3251903491	50118723362727.25	0.678158310216632
562341.3251903491	56234132519034.914	0.7621396706349308
562341.3251903491	63095734448019.305	0.8563456463821788
562341.3251903491	70794578438413.81	0.9619607681893088
562341.3251903491	79432823472428.14	1.080305109499283
562341.3251903491	89125093813374.6	1.2128156266600583
562341.3251903491	100000000000000.0	1.3611328669135765
562341.3251903491	112201845430196.3	1.5269679030236378
562341.3251903491	125892541179416.62	1.7122891384898442
562341.3251903491	141253754462275.53	1.919109295268132
562341.3251903491	158489319246111.4	2.1497696452039246
562341.3251903491	177827941003892.25	2.4067962099332836
562341.3251903491	199526231496887.88	2.692754876277243
562341.3251903491	223872113856833.78	3.010549375634796
562341.3251903491	251188643150958.22	3.3632981821676813
562341.3251903491	281838293126445.5	3.754359452344278
562341.3251903491	316227766016837.94	4.187134745949393
562341.3251903491	354813389233575.3	4.665522714499193
562341.3251903491	398107170553496.94	5.19352041730524
562341.3251903491	446683592150963.44	5.775262192269386
562341.3251903491	501187233627272.5	6.415454648487806
562341.3251903491	562341325190349.06	7.118766454181285
562341.3251903491	630957344480193.0	7.8903702901000585
562341.3251903491	707945784384137.4	8.73516465894317
562341.3251903491	794328234724282.1	9.659117211602569
562341.3251903491	891250938133746.0	10.667410201390977
562341.3251903491	1000000000000000.0	11.766542369177412
562341.3251903491	1122018454301962.9	12.962268576024824
562341.3251903491	1258925411794166.2	14.261641597408525
562341.3251903491	1412537544622755.5	15.670895874573862
562341.3251903491	1584893192461114.0	17.19827853255645
562341.3251903491	1778279410038922.8	18.85131857698321
562341.3251903491	1995262314968879.0	20.638266441018335
562341.3251903491	2238721138568337.8	22.566130769878868
562341.3251903491	2511886431509582.0	24.64517482609318
562341.3251903491	2818382931264455.0	26.885619727715596
562341.3251903491	3162277660168379.0	29.30153855841762
562341.3251903491	3548133892335753.0	31.90467183435533
562341.3251903491	3981071705534969.0	34.70166744277488
562341.3251903491	4466835921509635.0	37.698282879490854
562341.3251903491	5011872336272725.0	40.90800393828244
562341.3251903491	5623413251903491.0	44.36049801342893
562341.3251903491	6309573444801930.0	48.09270518610192
562341.3251903491	7079457843841374.0	52.075815277764036
562341.3251903491	7943282347242822.0	56.36547945778523
562341.3251903491	8912509381337459.0	60.96766985975758
562341.3251903491	1e+16	65.90606935281947
562341.3251903491	1.1220184543019628e+16	71.20197279832361
562341.3251903491	1.258925411794166e+16	76.88420907505841
562341.3251903491	1.4125375446227554e+16	82.97760815643475
562341.3251903491	1.5848931924611142e+16	89.50858157283913
562341.3251903491	1.778279410038923e+16	96.51528216801948
562341.3251903491	1.9952623149688788e+16	104.02470509638638
562341.3251903491	2.238721138568338e+16	112.07655122774943
562341.3251903491	2.5118864315095824e+16	120.70693856973836
562341.3251903491	2.8183829312644548e+16	129.95866373927316
562341.3251903491	3.1622776601683796e+16	139.8733883855888
562341.3251903491	3.548133892335753e+16	150.4944945065715
562341.3251903491	3.98107170553497e+16	161.87394541911013
562341.3251903491	4.4668359215096344e+16	174.0690897398769
562341.3251903491	5.011872336272725e+16	187.1381109741223
562341.3251903491	5.623413251903491e+16	201.14880973939603
562341.3251903491	6.3095734448019304e+16	216.15732494361987
562341.3251903491	7.079457843841373e+16	232.2454337660485
562341.3251903491	7.943282347242822e+16	249.4777274071975
562341.3251903491	8.912509381337458e+16	267.94224939342257
562341.3251903491	1e+17	287.73022063735635
562341.3251903491	1.122018454301963e+17	308.92613638140534
562341.3251903491	1.2589254117941662e+17	331.6414113969575
562341.3251903491	1.4125375446227554e+17	355.96649888898065
562341.3251903491	1.5848931924611142e+17	382.035026073145
562341.3251903491	1.778279410038923e+17	409.9607298960381
562341.3251903491	1.9952623149688787e+17	439.88085907628397
562341.3251903491	2.2387211385683376e+17	471.93582226098135
562341.3251903491	2.5118864315095824e+17	506.2829209016313
562341.3251903491	2.8183829312644547e+17	543.0611393136422
562341.3251903491	3.162277660168379e+17	582.4759390942495
562341.3251903491	3.548133892335753e+17	624.7099591494912
562341.3251903491	3.981071705534969e+17	669.9391711511141
562341.3251903491	4.4668359215096346e+17	718.3975587856622
562341.3251903491	5.0118723362727245e+17	770.3123647228224
562341.3251903491	5.6234132519034906e+17	825.9265850635538
562341.3251903491	6.309573444801929e+17	885.5054975331723
562341.3251903491	7.079457843841373e+17	949.3222493977592
562341.3251903491	7.943282347242821e+17	1017.714512657615
562341.3251903491	8.912509381337459e+17	1090.9684998388313
562341.3251903491	1e+18	1169.4286957192137
562341.3251903491	1.1220184543019652e+18	1253.5275047286852
562341.3251903491	1.258925411794166e+18	1343.5936850428436
562341.3251903491	1.4125375446227553e+18	1440.0780049712166
562341.3251903491	1.584893192461111e+18	1543.4599756107073
562341.3251903491	1.7782794100389228e+18	1654.2253521069445
562341.3251903491	1.9952623149688827e+18	1772.8744056447006
562341.3251903491	2.238721138568338e+18	1900.0392501368347
562341.3251903491	2.5118864315095823e+18	2036.244081637668
562341.3251903491	2.8183829312644495e+18	2182.1691433898764
562341.3251903491	3.1622776601683794e+18	2338.512288750937
562341.3251903491	3.5481338923357604e+18	2506.056554369355
562341.3251903491	3.981071705534969e+18	2685.559364870949
562341.3251903491	4.466835921509635e+18	2877.8620537051734
562341.3251903491	5.011872336272715e+18	3083.8828799297517
562341.3251903491	5.623413251903491e+18	3304.7282520375834
562341.3251903491	6.309573444801944e+18	3541.3183068751714
562341.3251903491	7.079457843841373e+18	3794.7823598135737
562341.3251903491	7.943282347242822e+18	4066.400236476967
562341.3251903491	8.912509381337441e+18	4357.559752970251
562341.3251903491	1e+19	4669.473589981165
562341.3251903491	1.1220184543019653e+19	5003.72969880396
562341.3251903491	1.2589254117941662e+19	5361.946425641326
562341.3251903491	1.4125375446227554e+19	5745.807677883002
562341.3251903491	1.5848931924611109e+19	6157.291093627978
562341.3251903491	1.7782794100389229e+19	6598.132070903757
562341.3251903491	1.9952623149688828e+19	7070.698365953991
562341.3251903491	2.238721138568338e+19	7577.134081979297
562341.3251903491	2.5118864315095822e+19	8119.868405913085
562341.3251903491	2.818382931264449e+19	8701.677823039194
562341.3251903491	3.162277660168379e+19	9325.419280326845
562341.3251903491	3.5481338923357606e+19	9993.870694548168
562341.3251903491	3.9810717055349694e+19	10710.304428334131
562341.3251903491	4.466835921509635e+19	11478.589573166699
562341.3251903491	5.011872336272715e+19	12302.063744601535
562341.3251903491	5.623413251903491e+19	13184.875748153912
562341.3251903491	6.309573444801943e+19	14131.409261279166
562341.3251903491	7.079457843841374e+19	15146.290167294457
562341.3251903491	7.943282347242822e+19	16234.108259373195
562341.3251903491	8.91250938133744e+19	17400.4547461774
562341.3251903491	1e+20	18651.086105725826
562341.3251903491	1.1220184543019654e+20	19992.52518999503
562341.3251903491	1.2589254117941663e+20	21430.511960869633
562341.3251903491	1.4125375446227555e+20	22973.89806185908
562341.3251903491	1.5848931924611108e+20	24628.02449114216
562341.3251903491	1.778279410038923e+20	26402.988479705426
562341.3251903491	1.995262314968883e+20	28306.1442610073
562341.3251903491	2.2387211385683375e+20	30348.988302077676
562341.3251903491	2.511886431509582e+20	32536.884678690174
562341.3251903491	2.8183829312644494e+20	34886.886756075946
562341.3251903491	3.1622776601683794e+20	37406.974802339
562341.3251903491	3.54813389233576e+20	40114.80655563786
562341.3251903491	3.981071705534969e+20	43017.21773937042
562341.3251903491	4.466835921509635e+20	46131.89633179022
562341.3251903491	5.011872336272715e+20	49472.56469062372
562341.3251903491	5.6234132519034906e+20	53060.75336753643
562341.3251903491	6.309573444801942e+20	56910.67988292617
562341.3251903491	7.079457843841373e+20	61046.58586622872
562341.3251903491	7.943282347242822e+20	65484.9860424866
562341.3251903491	8.91250938133744e+20	70246.74892135538
562341.3251903491	1e+21	75362.72377033367
562341.3251903491	1.1220184543019653e+21	80855.52430607595
562341.3251903491	1.2589254117941662e+21	86757.82867031357
